series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,center_localization_half_width_px,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
p1,671.4878680265634,31.140582341201004,2.2995994285148527,0.0936751858931828,220,319.5,4.5,0.5,False,visible,line-p1-000117,example-reviewer,accepted,,False,continuous,0,116,curve-p1-000117,reviewed_visible_observation,confirmed_continuous_curve
p1,676.087066883593,30.2975056681624,2.2995994285148527,0.0936751858931828,221,324.0,5.5,0.5,False,visible,line-p1-000118,example-reviewer,accepted,,False,continuous,0,117,curve-p1-000118,reviewed_visible_observation,confirmed_continuous_curve
p1,680.6862657406226,28.236651578512472,2.2995994285148527,0.0936751858931828,222,335.0,12.5,0.5,False,visible,line-p1-000119,example-reviewer,accepted,,False,continuous,0,118,curve-p1-000119,reviewed_visible_observation,confirmed_continuous_curve
p1,685.2854645976522,25.145370444037567,2.2995994285148527,0.0936751858931899,223,351.5,17.5,0.5,False,visible,line-p1-000120,example-reviewer,accepted,,False,continuous,0,119,curve-p1-000120,reviewed_visible_observation,confirmed_continuous_curve
p1,689.8846634546817,24.02126821331943,2.299599428514739,0.0936751858931757,224,357.5,8.5,0.5,False,visible,line-p1-000121,example-reviewer,accepted,,False,continuous,0,120,curve-p1-000121,reviewed_visible_observation,confirmed_continuous_curve
p1,694.4838623117114,25.520071187610284,2.2995994285149663,0.0936751858931757,225,349.5,14.5,0.5,False,visible,line-p1-000122,example-reviewer,accepted,,False,continuous,0,121,curve-p1-000122,reviewed_visible_observation,confirmed_continuous_curve
p1,699.0830611687409,27.112549347794328,2.299599428514739,0.0936751858931828,226,341.0,8.0,0.5,False,visible,line-p1-000123,example-reviewer,accepted,,False,continuous,0,122,curve-p1-000123,reviewed_visible_observation,confirmed_continuous_curve
p1,703.6822600257706,27.112549347794328,2.2995994285149663,0.0936751858931828,227,341.0,7.0,0.5,False,visible,line-p1-000124,example-reviewer,accepted,,False,continuous,0,123,curve-p1-000124,reviewed_visible_observation,confirmed_continuous_curve
p1,708.2814588828,26.175797488862543,2.299599428514739,0.0936751858931757,228,346.0,5.0,0.5,False,visible,line-p1-000125,example-reviewer,accepted,,False,continuous,0,124,curve-p1-000125,reviewed_visible_observation,confirmed_continuous_curve
p1,712.8806577398298,25.239045629930757,2.2995994285149663,0.0936751858931899,229,351.0,2.0,0.5,False,visible,line-p1-000126,example-reviewer,accepted,,False,continuous,0,125,curve-p1-000126,reviewed_visible_observation,confirmed_continuous_curve
p1,717.4798565968592,24.676994514571675,2.299599428514739,0.0936751858931899,230,354.0,1.0,0.5,False,visible,line-p1-000127,example-reviewer,accepted,,False,continuous,0,126,curve-p1-000127,reviewed_visible_observation,confirmed_continuous_curve
p1,722.0790554538887,28.236651578512472,2.2995994285149663,0.0936751858931828,231,335.0,14.5,0.5,False,visible,line-p1-000128,example-reviewer,accepted,,False,continuous,0,127,curve-p1-000128,reviewed_visible_observation,confirmed_continuous_curve
p1,726.6782543109184,30.578531225841935,2.299599428514739,0.0936751858931757,232,322.5,15.5,0.5,False,visible,line-p1-000129,example-reviewer,accepted,,False,continuous,0,128,curve-p1-000129,reviewed_visible_observation,confirmed_continuous_curve
p1,731.2774531679479,34.138188289782725,2.2995994285149663,0.0936751858931828,233,303.5,15.5,0.5,False,visible,line-p1-000130,example-reviewer,accepted,,False,continuous,0,129,curve-p1-000130,reviewed_visible_observation,confirmed_continuous_curve
p1,735.8766520249776,37.51049498193716,2.299599428514739,0.0936751858931828,234,285.5,13.5,0.5,False,visible,line-p1-000131,example-reviewer,accepted,,False,continuous,0,130,curve-p1-000131,reviewed_visible_observation,confirmed_continuous_curve
p1,740.4758508820071,38.6345972126553,2.2995994285149663,0.0936751858931828,235,279.5,7.5,0.5,False,visible,line-p1-000132,example-reviewer,accepted,,False,continuous,0,131,curve-p1-000132,reviewed_visible_observation,confirmed_continuous_curve
p1,745.0750497390368,37.416819796043974,2.299599428514739,0.0936751858931828,236,286.0,11.0,0.5,False,visible,line-p1-000133,example-reviewer,accepted,,False,continuous,0,132,curve-p1-000133,reviewed_visible_observation,confirmed_continuous_curve
p1,749.6742485960663,36.10536719353947,2.299599428514739,0.0936751858931828,237,293.0,6.0,0.5,False,visible,line-p1-000134,example-reviewer,accepted,,False,continuous,0,133,curve-p1-000134,reviewed_visible_observation,confirmed_continuous_curve
p1,754.273447453096,33.857162732103184,2.2995994285149663,0.0936751858931828,238,305.0,7.0,0.5,False,visible,line-p1-000135,example-reviewer,accepted,,False,continuous,0,134,curve-p1-000135,reviewed_visible_observation,confirmed_continuous_curve
p1,758.8726463101254,31.421607898880545,2.299599428514739,0.0936751858931828,239,318.0,12.0,0.5,False,visible,line-p1-000136,example-reviewer,accepted,,False,continuous,0,135,curve-p1-000136,reviewed_visible_observation,confirmed_continuous_curve
p1,763.4718451671552,28.424001950298823,2.2995994285149663,0.0936751858931828,240,334.0,17.0,0.5,False,visible,line-p1-000137,example-reviewer,accepted,,False,continuous,0,136,curve-p1-000137,reviewed_visible_observation,confirmed_continuous_curve
p1,768.0710440241846,26.73784860422161,2.299599428514739,0.0936751858931757,241,343.0,12.0,0.5,False,visible,line-p1-000138,example-reviewer,accepted,,False,continuous,0,137,curve-p1-000138,reviewed_visible_observation,confirmed_continuous_curve
p1,772.6702428812143,24.958020072251216,2.2995994285149663,0.0936751858931757,242,352.5,3.5,0.5,False,visible,line-p1-000139,example-reviewer,accepted,,False,continuous,0,138,curve-p1-000139,reviewed_visible_observation,confirmed_continuous_curve
p1,777.2694417382438,25.145370444037567,2.299599428514739,0.0936751858931899,243,351.5,4.5,0.5,False,visible,line-p1-000140,example-reviewer,accepted,,False,continuous,0,139,curve-p1-000140,reviewed_visible_observation,confirmed_continuous_curve
p1,781.8686405952733,27.76827564904658,2.2995994285149663,0.0936751858931828,244,337.5,14.5,0.5,False,visible,line-p1-000141,example-reviewer,accepted,,False,continuous,0,140,curve-p1-000141,reviewed_visible_observation,confirmed_continuous_curve
p1,786.467839452303,29.45442899512379,2.299599428514739,0.0936751858931757,245,328.5,15.5,0.5,False,visible,line-p1-000142,example-reviewer,accepted,,False,continuous,0,141,curve-p1-000142,reviewed_visible_observation,confirmed_continuous_curve
p1,791.0670383093325,31.983659014239613,2.2995994285149663,0.0936751858931828,246,315.0,15.0,0.5,False,visible,line-p1-000143,example-reviewer,accepted,,False,continuous,0,142,curve-p1-000143,reviewed_visible_observation,confirmed_continuous_curve
p1,795.6662371663622,35.63699126407358,2.299599428514739,0.0936751858931828,247,295.5,11.5,0.5,False,visible,line-p1-000144,example-reviewer,accepted,,False,continuous,0,143,curve-p1-000144,reviewed_visible_observation,confirmed_continuous_curve
p1,800.2654360233917,36.94844386657808,2.2995994285149663,0.0936751858931828,248,288.5,5.5,0.5,False,visible,line-p1-000145,example-reviewer,accepted,,False,continuous,0,144,curve-p1-000145,reviewed_visible_observation,confirmed_continuous_curve
p1,804.8646348804214,37.042119052471264,2.299599428514739,0.0936751858931828,249,288.0,3.0,0.5,False,visible,line-p1-000146,example-reviewer,accepted,,False,continuous,0,145,curve-p1-000146,reviewed_visible_observation,confirmed_continuous_curve
p1,818.66223145151,39.19664832801437,2.299599428514739,0.0936751858931757,252,276.5,8.5,0.5,False,visible,line-p1-000147,example-reviewer,accepted,,True,continuous,0,146,curve-p1-000147,reviewed_visible_observation,confirmed_continuous_curve
p1,823.2614303085397,40.789126488198406,2.2995994285149663,0.0936751858931757,253,268.0,16.5,0.5,False,visible,line-p1-000148,example-reviewer,accepted,,False,continuous,0,147,curve-p1-000148,reviewed_visible_observation,confirmed_continuous_curve
p1,827.8606291655692,42.75630539195516,2.299599428514739,0.0936751858931828,254,257.5,13.5,0.5,False,visible,line-p1-000149,example-reviewer,accepted,,False,continuous,0,148,curve-p1-000149,reviewed_visible_observation,confirmed_continuous_curve
p1,832.4598280225989,44.81715948160509,2.2995994285149663,0.0936751858931828,255,246.5,5.5,0.5,False,visible,line-p1-000150,example-reviewer,accepted,,False,continuous,0,149,curve-p1-000150,reviewed_visible_observation,confirmed_continuous_curve
p1,837.0590268796284,45.84758652643005,2.299599428514739,0.0936751858931828,256,241.0,2.0,0.5,False,visible,line-p1-000151,example-reviewer,accepted,,False,continuous,0,150,curve-p1-000151,reviewed_visible_observation,confirmed_continuous_curve
p1,841.6582257366579,44.81715948160509,2.2995994285149663,0.0936751858931828,257,246.5,7.5,0.5,False,visible,line-p1-000152,example-reviewer,accepted,,False,continuous,0,151,curve-p1-000152,reviewed_visible_observation,confirmed_continuous_curve
p1,846.2574245936876,43.505706879100586,2.299599428514739,0.0936751858931757,258,253.5,9.5,0.5,False,visible,line-p1-000153,example-reviewer,accepted,,False,continuous,0,152,curve-p1-000153,reviewed_visible_observation,confirmed_continuous_curve
p1,850.856623450717,41.72587834713019,2.2995994285149663,0.0936751858931828,259,263.0,8.0,0.5,False,visible,line-p1-000154,example-reviewer,accepted,,False,continuous,0,153,curve-p1-000154,reviewed_visible_observation,confirmed_continuous_curve
p1,855.4558223077468,41.16382723177112,2.299599428514739,0.0936751858931828,260,266.0,2.0,0.5,False,visible,line-p1-000155,example-reviewer,accepted,,False,continuous,0,154,curve-p1-000155,reviewed_visible_observation,confirmed_continuous_curve
p1,864.6542200218059,38.54092202676212,2.299599428514739,0.0936751858931828,262,280.0,1.0,0.5,False,visible,line-p1-000156,example-reviewer,accepted,,True,continuous,0,155,curve-p1-000156,reviewed_visible_observation,confirmed_continuous_curve
p1,869.2534188788354,36.94844386657808,2.299599428514739,0.0936751858931828,263,288.5,8.5,0.5,False,visible,line-p1-000157,example-reviewer,accepted,,False,continuous,0,156,curve-p1-000157,reviewed_visible_observation,confirmed_continuous_curve
p1,873.8526177358651,34.512889033355435,2.2995994285149663,0.0936751858931828,264,301.5,12.5,0.5,False,visible,line-p1-000158,example-reviewer,accepted,,False,continuous,0,157,curve-p1-000158,reviewed_visible_observation,confirmed_continuous_curve
p1,878.4518165928946,33.20143643085094,2.299599428514739,0.0936751858931828,265,308.5,10.5,0.5,False,visible,line-p1-000159,example-reviewer,accepted,,False,continuous,0,158,curve-p1-000159,reviewed_visible_observation,confirmed_continuous_curve
p1,883.0510154499243,31.421607898880545,2.2995994285149663,0.0936751858931828,266,318.0,3.0,0.5,False,visible,line-p1-000160,example-reviewer,accepted,,False,continuous,0,159,curve-p1-000160,reviewed_visible_observation,confirmed_continuous_curve
p1,887.6502143069538,31.889983828346438,2.299599428514739,0.0936751858931828,267,315.5,8.5,0.5,False,visible,line-p1-000161,example-reviewer,accepted,,False,continuous,0,160,curve-p1-000161,reviewed_visible_observation,confirmed_continuous_curve
p1,892.2494131639835,33.482461988530474,2.2995994285149663,0.0936751858931828,268,307.0,17.0,0.5,False,visible,line-p1-000162,example-reviewer,accepted,,False,continuous,0,161,curve-p1-000162,reviewed_visible_observation,confirmed_continuous_curve
p1,896.848612021013,36.10536719353947,2.299599428514739,0.0936751858931828,269,293.0,25.0,0.5,False,visible,line-p1-000163,example-reviewer,accepted,,False,continuous,0,162,curve-p1-000163,reviewed_visible_observation,confirmed_continuous_curve
p1,901.4478108780424,40.50810093051887,2.2995994285149663,0.0936751858931828,270,269.5,14.5,0.5,False,visible,line-p1-000164,example-reviewer,accepted,,False,continuous,0,163,curve-p1-000164,reviewed_visible_observation,confirmed_continuous_curve
p1,906.0470097350722,45.47288578285734,2.299599428514739,0.0936751858931828,271,243.0,7.0,0.5,False,visible,line-p1-000165,example-reviewer,accepted,,False,continuous,0,164,curve-p1-000165,reviewed_visible_observation,confirmed_continuous_curve
p1,933.6422028772497,46.22228727000277,2.2995994285149663,0.0936751858931757,277,239.0,10.0,0.5,False,visible,line-p1-000166,example-reviewer,accepted,,True,continuous,0,165,curve-p1-000166,reviewed_visible_observation,confirmed_continuous_curve
p1,938.2414017342792,44.62980910981873,2.299599428514739,0.0936751858931757,278,247.5,3.5,0.5,False,visible,line-p1-000167,example-reviewer,accepted,,False,continuous,0,166,curve-p1-000167,reviewed_visible_observation,confirmed_continuous_curve
p1,942.8406005913089,44.16143318035284,2.2995994285149663,0.0936751858931757,279,250.0,1.0,0.5,False,visible,line-p1-000168,example-reviewer,accepted,,False,continuous,0,167,curve-p1-000168,reviewed_visible_observation,confirmed_continuous_curve
p1,947.4397994483384,43.97408280856648,2.299599428514739,0.0936751858931828,280,251.0,2.0,0.5,False,visible,line-p1-000169,example-reviewer,accepted,,False,continuous,0,168,curve-p1-000169,reviewed_visible_observation,confirmed_continuous_curve
p1,952.0389983053681,43.41203169320741,2.2995994285149663,0.0936751858931828,281,254.0,6.0,0.5,False,visible,line-p1-000170,example-reviewer,accepted,,False,continuous,0,169,curve-p1-000170,reviewed_visible_observation,confirmed_continuous_curve
p1,956.6381971623975,41.819553533023374,2.299599428514739,0.0936751858931828,282,262.5,8.5,0.5,False,visible,line-p1-000171,example-reviewer,accepted,,False,continuous,0,170,curve-p1-000171,reviewed_visible_observation,confirmed_continuous_curve
p1,961.237396019427,39.19664832801437,2.2995994285149663,0.0936751858931757,283,276.5,15.5,0.5,False,visible,line-p1-000172,example-reviewer,accepted,,False,continuous,0,171,curve-p1-000172,reviewed_visible_observation,confirmed_continuous_curve
p1,965.8365948764567,36.48006793711219,2.299599428514739,0.0936751858931757,284,291.0,19.0,0.5,False,visible,line-p1-000173,example-reviewer,accepted,,False,continuous,0,172,curve-p1-000173,reviewed_visible_observation,confirmed_continuous_curve
p1,970.4357937334862,33.66981236031683,2.2995994285149663,0.0936751858931828,285,306.0,13.0,0.5,False,visible,line-p1-000174,example-reviewer,accepted,,False,continuous,0,173,curve-p1-000174,reviewed_visible_observation,confirmed_continuous_curve
p1,975.0349925905159,31.046907155307828,2.299599428514739,0.0936751858931757,286,320.0,9.0,0.5,False,visible,line-p1-000175,example-reviewer,accepted,,False,continuous,0,174,curve-p1-000175,reviewed_visible_observation,confirmed_continuous_curve
p1,979.6341914475454,28.424001950298823,2.2995994285149663,0.0936751858931828,287,334.0,14.0,0.5,False,visible,line-p1-000176,example-reviewer,accepted,,False,continuous,0,175,curve-p1-000176,reviewed_visible_observation,confirmed_continuous_curve
p1,984.2333903045751,25.70742155939665,2.299599428514739,0.0936751858931899,288,348.5,18.5,0.5,False,visible,line-p1-000177,example-reviewer,accepted,,False,continuous,0,176,curve-p1-000177,reviewed_visible_observation,confirmed_continuous_curve
p1,988.8325891616046,22.99084116849447,2.299599428514739,0.0936751858931899,289,363.0,14.0,0.5,False,visible,line-p1-000178,example-reviewer,accepted,,False,continuous,0,177,curve-p1-000178,reviewed_visible_observation,confirmed_continuous_curve
p1,993.4317880186343,21.58571338009679,2.2995994285149663,0.0936751858931899,290,370.5,2.5,0.5,False,visible,line-p1-000179,example-reviewer,accepted,,False,continuous,0,178,curve-p1-000179,reviewed_visible_observation,confirmed_continuous_curve
p1,998.0309868756638,18.77545780330142,2.299599428514739,0.0936751858931899,291,385.5,2.5,0.5,False,visible,line-p1-000180,example-reviewer,accepted,,False,continuous,0,179,curve-p1-000180,reviewed_visible_observation,confirmed_continuous_curve
p1,1002.6301857326935,19.61853447634003,2.2995994285149663,0.0936751858931757,292,381.0,7.0,0.5,False,visible,line-p1-000181,example-reviewer,accepted,,False,continuous,0,180,curve-p1-000181,reviewed_visible_observation,confirmed_continuous_curve
